node_id_org,node_id_dest,distance,highway,oneway,max_speed,lanes,width,bridge,tunnel,surface,service,foot,bicycle
1097906744,1097906640,44.801627,tertiary,,,,,,,,,,
1097906537,1097906736,93.303240,unclassified,yes,,,,,,,,,
1097906948,1097906939,77.920503,unclassified,,,,,,,,,,
1097906939,1097906634,21.132878,unclassified,,,,,,,,,,
1097906634,1097906779,48.257187,unclassified,,,,,,,,,,
1097906779,1097906820,62.702762,unclassified,,,,,,,,,,
1097906820,1097906786,51.995341,unclassified,,,,,,,,,,
1097906786,1097906673,107.720671,unclassified,,,,,,,,,,
1097906673,3809762383,8.458096,unclassified,,,,,,,,,,
3809762383,1160435126,7.429476,unclassified,,,,,,,,,,
1097906864,1097906627,52.752696,unclassified,,,,,,,,,,
1097906627,5091984495,70.576452,unclassified,,,,,,,,,,
5091984495,1097906839,11.690147,unclassified,,,,,,,,,,
1097906839,5091969134,31.031602,unclassified,,,,,,,,,,
1160435111,1097906745,7.501525,unclassified,yes,,,,,,,,,
1097906745,1097906719,87.953474,unclassified,yes,,,,,,,,,
1097906719,1097906845,24.112875,unclassified,yes,,,,,,,,,
1097906845,1097906697,62.159089,unclassified,yes,,,,,,,,,
1097906697,1097906766,47.140131,unclassified,yes,,,,,,,,,
1097906766,1097906822,110.913747,unclassified,yes,,,,,,,,,
1097906822,1097906708,44.425594,unclassified,yes,,,,,,,,,
1097906570,1097906830,38.921693,tertiary,,,,,,,,,,
1097906830,1097906788,29.202797,tertiary,,,,,,,,,,
1160435104,1097906540,7.666475,unclassified,,,,,,,,,,
1097906540,1097906539,46.172350,unclassified,,,,,,,,,,
1097906539,1097906604,66.351353,unclassified,,,,,,,,,,
1097906604,1097906726,105.211007,unclassified,,,,,,,,,,
1097906726,1097906600,62.008647,unclassified,,,,,,,,,,
1097906600,1097906792,97.656974,unclassified,,,,,,,,,,
1097906788,1097906640,18.055933,tertiary,,,,,yes,,,,,
1160435107,1097906528,299.292001,unclassified,yes,,,,,,,,,
1097906528,1097906857,28.149760,unclassified,yes,,,,,,,,,
5894092161,5894092160,82.767339,footway,,,,,,,,,,
5894092160,1097906574,11.446561,footway,,,,,,,,,,
1097906574,1115329109,70.551695,footway,,,,,,,,,,
1097906818,1097906617,46.536355,tertiary,,,,,,,,,,
1097906617,1097906811,12.336623,tertiary,,,,,,,,,,
1097906811,1097906704,10.224418,tertiary,,,,,,,,,,
1097906704,1097906545,10.948623,tertiary,,,,,,,,,,
1097906545,1097906616,40.681306,tertiary,,,,,,,,,,
1097906616,1097906626,6.289310,tertiary,,,,,,,,,,
1097906626,1097906631,5.889449,tertiary,,,,,,,,,,
1097906631,1097906816,12.085314,tertiary,,,,,,,,,,
1097906816,1097906682,69.844707,tertiary,,,,,,,,,,
1097906682,1097906659,15.587698,tertiary,,,,,,,,,,
1097906659,1097906835,16.264710,tertiary,,,,,,,,,,
1097906835,1097906526,9.495493,tertiary,,,,,,,,,,
1097906526,5091968400,83.802664,tertiary,,,,,,,,,,
5091968400,4624468264,10.463728,tertiary,,,,,,,,,,
4624468264,1097906864,3.786056,tertiary,,,,,,,,,,
1097906864,1097906635,82.119044,tertiary,,,,,,,,,,
1097931942,1114992539,6.010504,tertiary,,,,,,,paved,,,
1114992539,3809762390,2.950967,tertiary,,,,,,,paved,,,
3809762390,1097931935,275.413794,tertiary,,,,,,,paved,,,
1097931935,1192530091,57.743916,tertiary,,,,,,,paved,,,
1192530091,1097906890,9.152248,tertiary,,,,,,,paved,,,
1097935084,1097935073,52.592384,unclassified,,,,,,,,,,
1097935083,1097935070,43.869290,unclassified,,,,,,,,,,
1097935070,1097935078,46.876000,unclassified,,,,,,,,,,
1097935078,1096526772,26.386824,unclassified,,,,,,,,,,
1096526772,1097935082,26.702552,unclassified,,,,,,,,,,
1097935082,1097935067,7.721950,unclassified,,,,,,,,,,
1097935067,1097935062,48.757695,unclassified,,,,,,,,,,
1097935062,1097935073,1.294324,unclassified,,,,,,,,,,
1097935073,1097935081,75.837380,unclassified,,,,,,,,,,
1097935081,1097935085,51.935500,unclassified,,,,,,,,,,
1097935085,4971644959,37.386015,unclassified,,,,,,,,,,
1097935081,1097935079,51.445157,unclassified,,,,,,,,,,
1097935079,1093626771,42.194749,unclassified,,,,,,,,,,
1094262804,2196826921,23.436829,unclassified,,,,,,,,,,
2196826921,2196826895,16.854360,unclassified,,,,,,,,,,
2196826895,2196827006,57.095344,unclassified,,,,,,,,,,
2196827006,1097942136,22.273923,unclassified,,,,,,,,,,
1097942136,5924022486,5.042987,unclassified,,,,,,,,,,
5924022486,1097942147,5.194159,unclassified,,,,,,,,,,
1097942147,4777901216,4.005031,unclassified,,,,,,,,,,
4777901216,1097942243,4.448204,unclassified,,,,,,,,,,
1097942243,5924022516,3.941607,unclassified,,,,,,,,,,
5924022516,2196826971,44.051914,unclassified,,,,,,,,,,
2196826971,5924022514,12.642983,unclassified,,,,,,,,,,
5924022514,1097942262,22.612342,unclassified,,,,,,,,,,
1097942262,2196827004,61.148199,unclassified,,,,,,,,,,
2196827004,1097942130,5.921988,unclassified,,,,,,,,,,
1097942130,2196826816,10.809358,unclassified,,,,,,,,,,
2196826816,2196827012,55.539806,unclassified,,,,,,,,,,
2196827012,1097942150,21.076035,unclassified,,,,,,,,,,
1097942150,3193716068,4.410566,unclassified,,,,,,,,,,
3193716068,1097942184,3.099794,unclassified,,,,,,,,,,
1097942184,1097942127,8.484713,unclassified,,,,,,,,,,
1097942127,832286010,25.909316,unclassified,,,,,,,,,,
1097942133,1097942163,21.886472,footway,,,,,,,,,yes,
1097942163,3193716067,41.056168,footway,,,,,,,,,yes,
3193716067,1097942241,1.893347,footway,,,,,,,,,yes,
5091969135,393130780,18.258362,tertiary,,,2,,,,,,,
393130780,393130781,76.613680,tertiary,,,2,,,,,,,
393130781,393130782,18.383996,tertiary,,,2,,,,,,,
5091969135,2153714774,22.402245,tertiary,yes,,,,,,,,,
2153714774,1097993396,22.303613,tertiary,yes,,,,,,,,,
1097993396,2153714770,34.679408,tertiary,yes,,,,,,,,,
2153714770,1097993398,85.421314,tertiary,yes,,,,,,,,,
1097993398,1097993399,53.902794,tertiary,yes,,,,,,,,,
1097993399,1097993381,16.661495,tertiary,yes,,,,,,,,,
1097993381,1097993386,40.397570,tertiary,yes,,,,,,,,,
1097993386,1097993397,60.070259,tertiary,yes,,,,,,,,,
1097993397,1115329241,26.331381,tertiary,yes,,,,,,,,,
1115329241,1097993395,28.533480,tertiary,yes,,,,,,,,,
1097993395,2238497060,49.930838,tertiary,yes,,,,,,,,,
2238497060,1097993383,12.837982,tertiary,yes,,,,,,,,,
1097993383,1096527807,24.462031,tertiary,yes,,,,,,,,,
5894306194,5894306195,10.687968,footway,,,,,,,,,,
5894306195,1114854354,18.008583,footway,,,,,,,,,,
1114854354,1114854321,80.543644,footway,,,,,,,,,,
1114945014,1114945003,7.576033,footway,,,,,,,,,,
1114945003,1114945009,8.681344,footway,,,,,,,,,,
1114945009,1114945019,6.039434,footway,,,,,,,,,,
1127749987,1127750495,117.229908,tertiary,,,2,,,,paved,,,
1127750495,1127749468,59.573417,tertiary,,,2,,,,paved,,,
1127749468,1127750055,86.309955,tertiary,,,2,,,,paved,,,
1127750055,1127749097,73.657957,tertiary,,,2,,,,paved,,,
1127749097,1127749708,41.910891,tertiary,,,2,,,,paved,,,
1127749708,1127750307,39.946595,tertiary,,,2,,,,paved,,,
1127750307,1127749329,48.704270,tertiary,,,2,,,,paved,,,
1127749329,1127749986,35.658458,tertiary,,,2,,,,paved,,,
1127749986,1127750455,26.751551,tertiary,,,2,,,,paved,,,
1127750455,1127749456,14.702927,tertiary,,,2,,,,paved,,,
1127749456,1127750046,16.904451,tertiary,,,2,,,,paved,,,
1127750046,1127749089,10.703504,tertiary,,,2,,,,paved,,,
1127749089,1127749620,22.273592,tertiary,,,2,,,,paved,,,
1127749620,1127750150,10.441890,tertiary,,,2,,,,paved,,,
1127750150,1127749198,11.352934,tertiary,,,2,,,,paved,,,
1127749198,1127749801,12.821304,tertiary,,,2,,,,paved,,,
1127749801,1127750259,14.263507,tertiary,,,2,,,,paved,,,
1127750259,1127749288,33.985079,tertiary,,,2,,,,paved,,,
1127749288,1608896635,42.751082,tertiary,,,2,,,,paved,,,
1608896635,1127749926,29.556633,tertiary,,,2,,,,paved,,,
1127749926,1127749767,20.336291,tertiary,,,2,,,,paved,,,
1127749767,1127750610,24.242703,tertiary,,,2,,,,paved,,,
1127750610,1127749614,13.367778,tertiary,,,2,,,,paved,,,
1127749614,1127750129,13.300771,tertiary,,,2,,,,paved,,,
1127750129,1127749168,11.481203,tertiary,,,2,,,,paved,,,
1127749168,1127749657,11.287702,tertiary,,,2,,,,paved,,,
1127749657,2036495190,5.196073,tertiary,,,2,,,,paved,,,
2036495190,1127750350,20.979846,tertiary,,,2,,,,paved,,,
1127750350,1127749356,3.410747,tertiary,,,2,,,,paved,,,
1127749356,2955920399,2.060741,tertiary,,,2,,,,paved,,,
2955920399,1127749998,3.395489,tertiary,,,2,,,,paved,,,
1127749998,1127749016,5.302929,tertiary,,,2,,,,paved,,,
1127749016,1127749514,5.810110,tertiary,,,2,,,,paved,,,
1127749514,1127750073,14.570810,tertiary,,,2,,,,paved,,,
1127750073,1127749692,19.205348,tertiary,,,2,,,,paved,,,
1127749692,1127750161,63.045811,tertiary,,,2,,,,paved,,,
1127750161,1127749793,12.758906,tertiary,,,2,,,,paved,,,
1127749793,1127750186,39.972274,tertiary,,,2,,,,paved,,,
1127750186,1127749643,12.647386,tertiary,,,2,,,,paved,,,
1127749643,1127748990,17.181373,tertiary,,,2,,,,paved,,,
1127748990,1312613438,4.844557,tertiary,,,2,,,,paved,,,
1312613438,1127749963,2.020635,tertiary,,,2,,,,paved,,,
1127749963,1127749537,15.543540,tertiary,,,2,,,,paved,,,
1127749537,2393584284,17.952794,tertiary,,,2,,,,paved,,,
2393584284,1685221154,7.323602,tertiary,,,2,,,,paved,,,
1685221154,1127750550,7.507364,tertiary,,,2,,,,paved,,,
1127749313,2396871158,4.561932,unclassified,,,,,,,paved,,,
2396871158,1143630495,3.525615,unclassified,,,,,,,paved,,,
1143630495,1143630538,62.521750,unclassified,,,,,,,paved,,,
1143630538,1143630733,85.391358,unclassified,,,,,,,paved,,,
1143630733,2036495042,86.137330,unclassified,,,,,,,paved,,,
2036495042,2955920394,63.858470,unclassified,,,,,,,paved,,,
2955920394,1143630667,53.362426,unclassified,,,,,,,paved,,,
1143630667,1312613703,8.303795,unclassified,,,,,,,paved,,,
1312613703,1127749676,7.153767,unclassified,,,,,,,paved,,,
1127749676,2036495037,3.337268,unclassified,,,,,,,paved,,,
2036495037,1127750429,48.369638,unclassified,,,,,,,paved,,,
1127750429,2393584311,25.430436,unclassified,,,,,,,paved,,,
2393584311,1685221149,6.067928,unclassified,,,,,,,paved,,,
1685221149,1127749051,7.770361,unclassified,,,,,,,paved,,,
1127749922,2396808767,8.212846,tertiary,,,2,,,,paved,,,
2396808767,1127749455,91.943567,tertiary,,,2,,,,paved,,,
1127749455,1127750446,58.155599,tertiary,,,2,,,,paved,,,
1127750446,1127749799,133.845364,tertiary,,,2,,,,paved,,,
1127750429,1312613386,32.839038,unclassified,,,,,,,,,,
1312613386,1127749793,105.569136,unclassified,,,,,,,,,,
1127749495,1127749967,16.614708,unclassified,yes,,,,,,paved,,,
1127749967,1127749325,14.080018,unclassified,yes,,,,,,paved,,,
1127749325,1127750557,23.607459,unclassified,yes,,,,,,paved,,,
1127750557,1312613514,3.169487,unclassified,yes,,,,,,paved,,,
1312613514,1127749851,2.966517,unclassified,yes,,,,,,paved,,,
1127749851,1127749241,12.612123,unclassified,yes,,,,,,paved,,,
1127749241,1127750200,19.346507,unclassified,yes,,,,,,paved,,,
1127750200,1127749761,12.032349,unclassified,yes,,,,,,paved,,,
1127749761,2295464288,18.014971,unclassified,yes,,,,,,paved,,,
2295464288,1127749148,3.243378,unclassified,yes,,,,,,paved,,,
1127749148,1127750099,15.672745,unclassified,yes,,,,,,paved,,,
1127750099,1143866825,18.062824,unclassified,yes,,,,,,paved,,,
1143866825,1127749544,3.683664,unclassified,yes,,,,,,paved,,,
1127749544,2664380416,102.645166,unclassified,yes,,,,,,paved,,,
2664380416,1143867429,9.958182,unclassified,yes,,,,,,paved,,,
1143867429,1127749360,23.971564,unclassified,yes,,,,,,paved,,,
1127749360,1127750362,25.075207,unclassified,yes,,,,,,paved,,,
1127750362,1127749747,13.415926,unclassified,yes,,,,,,paved,,,
1127749747,1127749279,13.709674,unclassified,yes,,,,,,paved,,,
1127749279,2396808841,8.927110,unclassified,yes,,,,,,paved,,,
2396808841,1127750254,7.937863,unclassified,yes,,,,,,paved,,,
1177424643,1312613599,43.624976,unclassified,,,,,,,,,,
1312613599,1312613455,19.930161,unclassified,,,,,,,,,,
1312613455,4622812868,5.429965,unclassified,,,,,,,,,,
4622812868,4622812864,4.887564,unclassified,,,,,,,,,,
4622812864,1312613609,4.715126,unclassified,,,,,,,,,,
1312613609,1312613479,6.997182,unclassified,,,,,,,,,,
1312613479,4622812867,8.098878,unclassified,,,,,,,,,,
4622812867,1312613444,5.311916,unclassified,,,,,,,,,,
1127750503,2658789444,37.773590,unclassified,,,,,,,paved,,,
2658789444,2296669014,22.594614,unclassified,,,,,,,paved,,,
2296669014,1143866503,4.824998,unclassified,,,,,,,paved,,,
1143866503,2664378320,12.648055,unclassified,,,,,,,paved,,,
2664378320,1127748999,37.411976,unclassified,,,,,,,paved,,,
1127748999,2955920393,57.273681,unclassified,,,,,,,paved,,,
2955920393,1127749988,4.653205,unclassified,,,,,,,paved,,,
1127749988,1127750106,18.963040,unclassified,,,,,,,paved,,,
1127750106,2148697132,81.220752,unclassified,,,,,,,paved,,,
2148697132,1143867070,41.265259,unclassified,,,,,,,paved,,,
1127750550,2393584291,7.887359,unclassified,,,,,,,,,,
2393584291,4622811958,5.162712,unclassified,,,,,,,,,,
4622811958,1127749705,2.232727,unclassified,,,,,,,,,,
1127749705,1127749088,49.225353,unclassified,,,,,,,,,,
1127749088,1127749799,19.815913,unclassified,,,,,,,,,,
1127749799,1127748967,47.375232,unclassified,,,,,,,,,,
1127748967,1127750070,8.108750,unclassified,,,,,,,,,,
1127750070,1127749509,15.980016,unclassified,,,,,,,,,,
1127749509,1127750523,20.032521,unclassified,,,,,,,,,,
1127750523,1127749824,10.849951,unclassified,,,,,,,,,,
1127749824,1127750340,5.718504,unclassified,,,,,,,,,,
1127750340,1127749736,18.012521,unclassified,,,,,,,,,,
1127749736,1127749114,13.322949,unclassified,,,,,,,,,,
1127749114,1127749148,29.935751,unclassified,,,,,,,,,,
1135769323,1135769368,67.235257,unclassified,,,,,,,paved,,,
1135769368,1135769420,23.231703,unclassified,,,,,,,paved,,,
1135769420,1135769476,39.755882,unclassified,,,,,,,paved,,,
1135769467,1182810531,17.403663,unclassified,,,,,,,,,,
1182810531,1135769462,22.971993,unclassified,,,,,,,,,,
1135769462,1135769335,21.579920,unclassified,,,,,,,,,,
1135769335,1135769318,22.765602,unclassified,,,,,,,,,,
1135769318,1135769367,27.744486,unclassified,,,,,,,,,,
1135769367,2038377629,3.983758,unclassified,,,,,,,,,,
2038377629,1135769344,17.264645,unclassified,,,,,,,,,,
1135769344,1135769418,9.919143,unclassified,,,,,,,,,,
1135769492,2038377639,14.932086,unclassified,,,,,,,,,,
2038377639,1135769336,55.901165,unclassified,,,,,,,,,,
1135769336,2038377635,31.254079,unclassified,,,,,,,,,,
2038377635,1135769393,26.640388,unclassified,,,,,,,,,,
1135769474,1135769381,27.755134,unclassified,,,,,,,,,,
1135769381,260571021,42.881061,unclassified,,,,,,,,,,
1135769366,1135769459,49.124814,unclassified,,,,,,,,,,
1135769459,1135769416,50.919672,unclassified,,,,,,,,,,
1135769346,1135769489,85.590797,unclassified,,,,,,,,,,
1135769494,1135769324,43.453506,unclassified,,,,,,,,,,
1135769324,2038377648,35.337113,unclassified,,,,,,,,,,
2038377648,2038377649,28.485353,unclassified,,,,,,,,,,
2038377649,1135769486,39.336616,unclassified,,,,,,,,,,
1135769486,1135769351,9.888223,unclassified,,,,,,,,,,
1135769351,1135769356,8.641424,unclassified,,,,,,,,,,
1135769356,2420871951,40.356358,unclassified,,,,,,,,,,
2420871951,1135769468,4.499395,unclassified,,,,,,,,,,
1135769440,1135769373,44.826529,unclassified,,,,,,,,,,
1135769373,1135769353,4.619981,unclassified,,,,,,,,,,
1135769353,1135769377,86.600784,unclassified,,,,,,,,,,
1135769353,1135769341,30.225163,unclassified,,,,,,,,,,
1135769386,1135769425,8.942007,unclassified,,,,,,,,,,
1135769425,1135769362,21.696829,unclassified,,,,,,,,,,
1135769362,1135769447,39.104201,unclassified,,,,,,,,,,
1135769332,1135769441,16.183714,unclassified,yes,,,,,,,,,
1135769441,1135769429,21.794780,unclassified,yes,,,,,,,,,
1135769429,1135769354,18.567546,unclassified,yes,,,,,,,,,
1135769354,1135769382,56.144757,unclassified,yes,,,,,,,,,
1135769382,1922031361,3.768126,unclassified,yes,,,,,,,,,
1922031361,1135769328,17.062599,unclassified,yes,,,,,,,,,
1135769328,1922031345,8.809720,unclassified,yes,,,,,,,,,
1922031345,1135769348,6.224500,unclassified,yes,,,,,,,,,
1135769348,2038377615,1.653457,unclassified,yes,,,,,,,,,
2038377615,1135769478,7.503728,unclassified,yes,,,,,,,,,
1135769478,1135769320,11.100067,unclassified,yes,,,,,,,,,
1135769320,1922031324,11.081775,unclassified,yes,,,,,,,,,
1922031324,2038377604,3.656231,unclassified,yes,,,,,,,,,
2038377604,1135769489,47.924432,unclassified,yes,,,,,,,,,
1135769489,1135769316,23.923168,unclassified,yes,,,,,,,,,
1135769316,1135769384,36.026808,unclassified,yes,,,,,,,,,
1135769384,1135769426,49.383662,unclassified,yes,,,,,,,,,
1135769373,1135769468,37.038927,unclassified,,,,,,,,,,
1135769475,1135769481,40.752567,unclassified,yes,,,,,,,,,
1135769337,1135769396,41.375304,unclassified,,,,,,,,,,
1135769396,1135769370,37.078353,unclassified,,,,,,,,,,
1135769370,1135769424,60.302337,unclassified,,,,,,,,,,
1135769424,1135769494,75.696933,unclassified,,,,,,,,,,
1135769494,1135769355,26.370230,unclassified,,,,,,,,,,
1135769355,1135769492,8.015546,unclassified,,,,,,,,,,
1135769492,1135769402,12.165693,unclassified,,,,,,,,,,
1135769402,1135769497,86.213322,unclassified,,,,,,,,,,
1135769497,1135769465,11.424271,unclassified,,,,,,,,,,
1135769465,1135769376,49.041127,unclassified,,,,,,,,,,
1135769376,1182810477,27.918701,unclassified,,,,,,,,,,
1182810477,1135769480,32.153391,unclassified,,,,,,,,,,
1135769480,4971644958,16.307263,unclassified,,,,,,,,,,
4971644958,393130782,19.662734,unclassified,,,,,,,,,,
1135769483,1135769371,47.273317,unclassified,,,,,,,,,,
1135769371,2038377642,25.932777,unclassified,,,,,,,,,,
2038377642,1135769345,27.744202,unclassified,,,,,,,,,,
1135769345,1135769423,44.627138,unclassified,,,,,,,,,,
1135769361,1135769384,38.544368,unclassified,,,,,,,,,,
1135769384,1135769485,61.760877,unclassified,,,,,,,,,,
1135769485,2038377593,25.578343,unclassified,,,,,,,,,,
2038377593,1135769434,1.802672,unclassified,,,,,,,,,,
1135769434,1135769330,20.372049,unclassified,,,,,,,,,,
1135769330,1135769362,31.188966,unclassified,,,,,,,,,,
1135769362,1135769444,32.560856,unclassified,,,,,,,,,,
1135769444,1135769407,12.267144,unclassified,,,,,,,,,,
1135769407,1135769315,14.524721,unclassified,,,,,,,,,,
1135769315,1182810471,8.774617,unclassified,,,,,,,,,,
1182810471,1135769467,12.412747,unclassified,,,,,,,,,,
1135769314,2038377634,17.959788,unclassified,,,,,,,,,,
2038377634,1135769360,15.848731,unclassified,,,,,,,,,,
1135769360,1135769418,12.573820,unclassified,,,,,,,,,,
1135769418,1135769377,13.046824,unclassified,,,,,,,,,,
1135769377,1135769483,39.457162,unclassified,,,,,,,,,,
1135769483,1135769350,24.635008,unclassified,,,,,,,,,,
1135769350,1135769329,35.847488,unclassified,,,,,,,,,,
1135769329,1135769383,22.260528,unclassified,,,,,,,,,,
1135769383,2420871950,28.527315,unclassified,,,,,,,,,,
2420871950,1135769356,8.455618,unclassified,,,,,,,,,,
1135769381,1135769459,45.486515,unclassified,,,,,,,,,,
1135769459,1135769319,35.110996,unclassified,,,,,,,,,,
1135769319,1135769368,50.346880,unclassified,,,,,,,,,,
1135769339,2038377624,53.063257,unclassified,yes,,,,,,,,,
2038377624,1135769466,3.758739,unclassified,yes,,,,,,,,,
1135769466,1135769314,28.691983,unclassified,yes,,,,,,,,,
1135769314,1135769499,3.831367,unclassified,yes,,,,,,,,,
1135769499,1135769471,32.012523,unclassified,yes,,,,,,,,,
1135769471,2038377643,18.231347,unclassified,yes,,,,,,,,,
2038377643,1135769405,1.754462,unclassified,yes,,,,,,,,,
1135769405,1135769437,17.780190,unclassified,yes,,,,,,,,,
1135769437,1135769327,3.388435,unclassified,yes,,,,,,,,,
1135769327,1180771801,65.359386,unclassified,yes,,,,,,,,,
1135769420,1135769396,34.531267,unclassified,,,,,,,,,,
1135821092,1135821068,59.836252,tertiary,,,2,,,,,,,
1135821068,1135769426,18.336037,tertiary,,,2,,,,,,,
1135820932,1135821063,43.348142,unclassified,,,,,,,,,,
1135821063,1135821050,43.333070,unclassified,,,,,,,,,,
1135821050,1135820950,43.781921,unclassified,,,,,,,,,,
1135820950,1135820955,14.828128,unclassified,,,,,,,,,,
1135820955,1135821092,105.548331,unclassified,,,,,,,,,,
1135821092,1135821080,58.052761,unclassified,,,,,,,,,,
1135821080,1135821022,17.721082,unclassified,,,,,,,,,,
1135821022,1135820998,18.268246,unclassified,,,,,,,,,,
1135820998,1135820935,15.636608,unclassified,,,,,,,,,,
1135820935,2038377576,3.068450,unclassified,,,,,,,,,,
2038377576,1135820917,16.393045,unclassified,,,,,,,,,,
1135820917,1135821065,34.300013,unclassified,,,,,,,,,,
1135820985,1192570445,85.680651,unclassified,yes,,,,,,,,,
1192570445,1135821048,45.823975,unclassified,yes,,,,,,,,,
1135821048,1192570421,36.182051,unclassified,yes,,,,,,,,,
1192570421,1192570417,78.155111,unclassified,yes,,,,,,,,,
1192570417,1135821060,50.296719,unclassified,yes,,,,,,,,,
1135821060,1160435117,7.295018,unclassified,yes,,,,,,,,,
1135821090,1135821102,133.649503,unclassified,,,,,,,,,,
1097906736,1192530098,93.450225,unclassified,yes,,,,,,,,,
1192530098,1192530100,21.023507,unclassified,yes,,,,,,,,,
1192530100,1192530057,59.676708,unclassified,yes,,,,,,,,,
1192530057,1192542549,19.527875,unclassified,yes,,,,,,,,,
1192542549,1192542565,12.449311,unclassified,yes,,,,,,,,,
1192542565,1192542593,9.855148,unclassified,yes,,,,,,,,,
1192542593,1192542558,25.338646,unclassified,yes,,,,,,,,,
1192542558,1192542562,26.882183,unclassified,yes,,,,,,,,,
1192542562,1192542547,9.465226,unclassified,yes,,,,,,,,,
1192542547,1135820970,21.788270,unclassified,yes,,,,,,,,,
1135820970,1160435142,37.209459,unclassified,yes,,,,,,,,,
1135821049,1135820941,28.275998,unclassified,,,,,,,,,,
1135820941,1135820919,24.217349,unclassified,,,,,,,,,,
1135820919,1135821069,21.116675,unclassified,,,,,,,,,,
1135821069,1135821072,22.225472,unclassified,,,,,,,,,,
1135821072,1135821010,22.858482,unclassified,,,,,,,,,,
1135821010,1135820994,7.772326,unclassified,,,,,,,,,,
1135820994,1135820923,17.669684,unclassified,,,,,,,,,,
393130781,1135821096,15.480485,tertiary,,,,,,,,,,
1135821096,1135821065,54.993490,tertiary,,,,,,,,,,
1135821065,1135820923,216.276936,tertiary,,,,,,,,,,
1135820923,1135821055,320.067856,tertiary,,,,,,,,,,
832286017,1097942133,106.639424,unclassified,yes,,,,,,,,,
1097942133,832286024,6.237282,unclassified,yes,,,,,,,,,
1143630690,1143630511,31.289660,unclassified,,,,,,,,,,
1143630511,1942852627,30.208729,unclassified,,,,,,,,,,
1942852627,1143721450,25.774661,unclassified,,,,,,,,,,
1143630461,1143630557,35.397538,unclassified,,,,,,,paved,,,
1143630456,1143630520,10.857009,unclassified,,,,,,,paved,,,
1143630520,2396871136,7.826053,unclassified,,,,,,,paved,,,
2396871136,1143630613,55.093734,unclassified,,,,,,,paved,,,
1143630613,1143630683,93.256774,unclassified,,,,,,,paved,,,
1143630683,1179085775,3.734365,unclassified,,,,,,,paved,,,
1143630547,1143630673,11.906712,unclassified,,,,,,,paved,,,
1143630673,2396871149,6.573003,unclassified,,,,,,,paved,,,
2396871149,1143721750,89.343872,unclassified,,,,,,,paved,,,
1143721750,1143721557,21.828031,unclassified,,,,,,,paved,,,
1143721557,1143630437,21.964554,unclassified,,,,,,,paved,,,
1143630437,1179085772,2.898662,unclassified,,,,,,,paved,,,
1143721534,1143630459,10.832047,unclassified,,,,,,,paved,,,
1143630459,2396871174,6.884485,unclassified,,,,,,,paved,,,
2396871174,1143630555,10.249120,unclassified,,,,,,,paved,,,
1143630555,1143630620,29.401115,unclassified,,,,,,,paved,,,
1143630620,1143721463,6.890226,unclassified,,,,,,,paved,,,
1143721463,1143630716,5.347969,unclassified,,,,,,,paved,,,
1143630716,1143630496,12.684424,unclassified,,,,,,,paved,,,
1143630496,1143630577,12.806808,unclassified,,,,,,,paved,,,
1143630577,1179085888,2.491180,unclassified,,,,,,,paved,,,
1143630720,1143630511,46.201822,unclassified,,,,,,,,,,
1143630511,1143630436,24.972257,unclassified,,,,,,,,,,
1143630436,1942852628,1.013530,unclassified,,,,,,,,,,
1942852628,1143630731,23.517059,unclassified,,,,,,,,,,
1143630731,1143630532,57.817566,unclassified,,,,,,,,,,
1143630532,1143630686,29.876738,unclassified,,,,,,,,,,
1143630731,1143630536,36.773666,unclassified,,,,,,,,,,
720554739,1143630693,4.960819,unclassified,,,,,,,,,,
1143630693,1143630532,36.595723,unclassified,,,,,,,,,,
1143630532,1143630579,25.955734,unclassified,,,,,,,,,,
1143630453,1179085893,48.885005,unclassified,,,,,,,,,,
1179085893,1143630615,11.175057,unclassified,,,,,,,,,,
1143630686,2658789377,42.658545,unclassified,,,,,,,,,,
2658789377,1143630509,17.315116,unclassified,,,,,,,,,,
260571013,1143630530,7.250783,unclassified,yes,,,,,,,,,
1143630530,2039904019,47.748710,unclassified,yes,,,,,,,,,
2039904019,2039904022,23.145609,unclassified,yes,,,,,,,,,
2039904022,1143721762,23.243251,unclassified,yes,,,,,,,,,
1143721762,1143630718,3.753303,unclassified,yes,,,,,,,,,
1143630718,1143630720,48.677147,unclassified,yes,,,,,,,,,
1143630720,1143630470,9.059168,unclassified,yes,,,,,,,,,
1143630470,2950247648,19.610711,unclassified,yes,,,,,,,,,
1143630698,2396871131,6.860671,unclassified,,,,,,,paved,,,
2396871131,1143721599,69.884984,unclassified,,,,,,,paved,,,
1143721599,1143721433,23.335755,unclassified,,,,,,,paved,,,
1143721433,1143630515,58.321781,unclassified,,,,,,,paved,,,
1143630495,1143630553,65.349449,unclassified,yes,,,,,,paved,,,
1143630553,1127749089,83.350892,unclassified,yes,,,,,,paved,,,
1127749926,1143630733,106.762302,unclassified,,,,,,,paved,,,
1143630733,2396871170,41.846607,unclassified,,,,,,,paved,,,
2396871170,1143630611,4.073701,unclassified,,,,,,,paved,,,
1143630456,2396871171,4.652483,unclassified,,,,,,,paved,,,
2396871171,1143630538,19.942480,unclassified,,,,,,,paved,,,
1143630538,1143630441,67.127821,unclassified,,,,,,,paved,,,
1143630441,1127750259,62.019331,unclassified,,,,,,,paved,,,
1143630470,1143630566,17.212314,unclassified,yes,,,,,,,,,
1143630566,1143630574,39.231605,unclassified,yes,,,,,,,,,
